NISQA_pred,f0_std,f0_range,f0_mean,distortion_type
3.8973713224089863,0.0,143.83273138803287,111.52480635954593,compressed
3.389388559063052,0.06157743829542671,177.18081524559145,110.93171783232292,compressed
4.018150830480554,0.06598757830638993,182.23166189396025,84.0871365473997,clean
4.718423885126421,0.17095878925254188,214.2804116340237,113.39819616597126,clean
3.3126773002213312,0.0,148.44667409784526,134.6565816364349,compressed
3.3126904344406554,0.13985053990355384,192.0931656626208,94.5153576184641,compressed
4.763370252405913,0.07850508993400379,107.75654136725784,140.96965302101185,clean
4.1139477833223275,0.01747739275862331,153.72503151757874,129.75549642168676,clean
3.1244204912520384,0.13196034961769365,179.01331315755027,105.31533356057925,compressed
3.9340480348687716,0.28657583068750125,200.23080756759413,117.16940725324305,compressed
3.12926584575003,0.0,184.9298360703927,151.96643615282068,compressed
3.1274161971437944,0.05791955376798659,153.43948156464893,134.67095627011733,compressed
3.6935698172528273,0.0,145.15289767681557,120.17567309796296,compressed
1.9693758042737617,0.11114471533627891,179.7834548055183,115.24633366078031,noisy
2.1200657339895734,0.0940703799399549,177.95918513329528,121.53218140903319,noisy
3.0501699766072217,0.11478452344570783,175.93330751908215,109.76472884115393,compressed
2.689735103732461,0.17566195615809477,158.42021771082588,77.9050098856197,noisy
3.751397866076219,0.0,183.22779512989413,160.84355821069462,compressed
2.773580739583031,0.2391695876764683,165.85995194665156,123.10649998398803,noisy
2.370157038931767,0.0,186.77118907841518,127.96294530245075,noisy
4.672519015137244,0.11416642398379283,259.7001916403269,118.84184500246182,clean
3.3193789596107717,0.22363369411090547,138.5842299967991,105.29766398550824,compressed
3.554022563750339,0.28801422696474366,126.15330519583222,116.28151038102459,compressed
2.3602014510292344,0.0,217.73889581800418,88.01210475611377,noisy
3.064493820379854,0.0,149.68277456361352,165.5417299610661,compressed
3.5887380717678927,0.1334790609014469,172.34470796625732,95.30976003155209,compressed
2.5792051380621577,0.3270108398976293,163.08869977546703,99.36067432305641,noisy
3.8005584146765377,0.2642921291564828,180.7997455472549,111.19481591227199,compressed
3.019489048064956,0.12188450370902922,228.87768981736318,145.76151449704756,compressed
3.2666450001653784,0.1826597866526677,209.33938185219031,120.29017998525308,compressed
3.0186347102164826,0.2513023826575986,190.96008652930539,95.27728407939075,compressed
4.98182254760715,0.18613210593976026,137.24720102754986,145.08676721514678,clean
3.489202220209653,0.16569792712719955,154.09345760384966,134.62001253570963,compressed
2.6538312568352795,0.14877134074044343,91.96928794139976,130.76869914432905,noisy
4.158035929682551,0.2946759077338379,161.19044914023416,134.3146848234168,clean
2.523325080023182,0.3000470628279051,217.27607559799134,167.887238011649,noisy
3.6670908760038046,0.28730284975806397,197.768001865589,163.70189790072226,compressed
1.9322639008961795,0.2162536278460357,179.71831227940885,106.26569313993409,noisy
2.4374511608812552,0.1294864232960028,176.62913096618152,152.47769985622304,noisy
3.657488988695299,0.0,162.68054348516944,127.663363795178,compressed
4.090773263996328,0.0,196.0244958287673,129.98191632275498,clean
3.637094624951976,0.14578249721820477,209.23213207216594,86.15458336713343,compressed
3.4074813740894077,0.011296693532037078,131.83114622117435,116.59228469223608,compressed
3.259117043528569,0.16831616476342875,195.7831618694468,103.7435281932687,compressed
2.317182407706058,0.08156819075704547,218.68992445373297,136.56117629786618,noisy
2.924124633284233,0.19141027173351327,156.1474611024791,141.4216100080561,noisy
3.13148898323217,0.09783487621874612,215.2936108832647,78.51027297967377,compressed
4.345697780975133,0.2751813404448785,266.749595424728,119.5593027199146,clean
3.774894631654769,0.0,185.27363567631508,142.43723009588504,compressed
2.089567875709813,0.05511176005410181,206.37718688932154,116.2664207537311,noisy
3.759267175515836,0.28255484258752583,151.88489791231453,134.58127290004728,compressed
3.1919341756669466,0.03162269575391721,184.76200685864114,127.02330935254169,compressed
2.958462399755233,0.044665936189855204,196.4997591824635,126.83320463905252,noisy
3.989341031072694,0.09877349585642092,184.57524203910873,114.57370043863405,compressed
4.324799617996761,0.05943731996031207,168.28863301542876,95.66838391728581,clean
4.245024095292959,0.12180408346289434,184.3366763891492,97.56939705149945,clean
2.8286259814218893,0.10442223832484968,224.42150392563417,134.18705028910634,noisy
3.2526300993190285,0.14362059653052356,200.09418518825964,120.38916511037766,compressed
3.765010745122851,0.1327681205326379,204.24241946354653,117.22975510785551,compressed
4.280436101697887,0.1990081377036429,174.72419520557105,111.52219915355295,clean
3.116660609723768,0.17335389936492962,210.03663327271272,113.89622309038496,compressed
3.351472818668946,0.3641462308104664,190.7151519114357,140.93823588976278,compressed
2.6149320207951776,0.0971452289631207,155.72558323818345,113.29511836263947,noisy
2.5430347007354634,0.27885492700899833,190.32097324437925,93.17870573396863,noisy
4.150020657915358,0.20553151025221342,143.13333762334457,134.87303551080348,clean
4.5849920228566585,0.1812977258089333,168.58633744417014,115.90246672270565,clean
3.442391902735733,0.009692802230029524,204.71931379194916,120.62791731065553,compressed
4.3028263183136195,0.043705940791087985,194.06454124767123,152.1515661279902,clean
3.7893088200381073,0.3296909097149453,151.12513898566652,119.58878885298985,compressed
2.9839041963159003,0.21490122968570197,222.16135517642118,125.78367346237451,noisy
3.789116484406731,0.2502933947694518,192.0055443766406,96.42153017403349,compressed
4.730429253172775,0.23544980600277204,177.4782641967103,115.6066109529808,clean
3.471339168712039,0.15272000781132328,140.49108647790715,132.19052090417202,compressed
4.751714924651205,0.27237094867564504,193.70771782026992,88.89252532317515,clean
1.4042039167282043,0.008533464900793764,165.75742461997328,124.01690186231419,noisy
4.157522003500179,0.15789324105019997,202.93870909205327,122.01582145289612,clean
3.569637654590537,0.33610366686989424,180.3077441176113,120.82574911174879,compressed
3.260794119627306,0.30463765659415465,129.20061486446858,140.74317797316485,compressed
3.5734086212284017,0.01599458918115519,175.22178748579043,126.68877029697043,compressed
1.9099448683192857,0.0369633341457794,173.84319772335502,149.56143796712888,noisy
3.3242624897299904,0.17794496663828843,213.61408401101272,100.12820968811928,compressed
3.785690057209397,0.23806129123838574,165.1768887204529,122.71849134436695,compressed
4.682315235793213,0.03134532248403643,219.62368257247977,121.68933572779895,clean
3.085383825381082,0.0,118.71329178679126,98.6149101248984,compressed
2.85320511768545,0.06439147887231739,222.84825891653674,139.12590004182692,noisy
3.098594365132371,0.0,180.7504227389813,166.49346611705636,compressed
4.2323216941616595,0.016763303912721524,210.3348382591075,119.65987851032338,clean
3.7630008877277477,0.11611883539613176,197.1458108401113,130.10042176547535,compressed
3.0761918369863688,0.12539853076335486,203.57785116845506,121.69036951630655,compressed
3.910613946490685,0.31095474137387275,174.52784455545694,105.72830660185649,compressed
3.577662039478432,0.1884025772133571,137.49755344156839,83.58479444395968,compressed
4.274915992426312,0.18302521488187018,233.69282698200522,105.8845303380927,clean
2.938357524898118,0.15401035091338178,180.83991090799975,92.16083238096537,noisy
3.2378702827217856,0.03196101735733908,195.00363398491928,154.08204156118236,compressed
3.1863134774942736,0.1952999725647805,215.1314937366257,117.69780612153522,compressed
2.329188041494305,0.1488808977551406,164.27706219042895,113.08161341905658,noisy
3.736896221651661,0.21075724649883398,211.19852424164853,137.78307649575612,compressed
3.7088442177439114,0.20267033145855307,171.97151173020836,97.56497794288224,compressed
3.504090765313969,0.0,179.99878135576134,104.66271923990895,compressed
3.3123302932998824,0.20406988773066348,191.80722724388974,121.36144538497243,compressed
2.3677034063596683,0.10780014382097944,134.33820361269312,140.5753798284696,noisy
3.163483741787713,0.29149527481974413,168.47933398755265,130.03370090337577,compressed
3.225828386778584,0.0,238.72803392698555,124.96650285031764,compressed
2.858178184622705,0.27371064869389083,220.15062013737736,121.56235470472032,noisy
3.3709714306671925,0.0,177.28399292172367,128.0047171105355,compressed
3.8232406854516308,0.3974597694956388,195.1850422935716,124.03305810258509,compressed
5.0,0.0109160141302075,165.8275924808371,99.40055450446128,clean
3.639662250265471,0.29811243761473083,230.27662406424486,120.92158443266302,compressed
3.7060403125782115,0.1670396692807659,182.59424996907538,98.52622682164494,compressed
3.4404432673870664,0.0571962347988914,176.99673204778813,121.62165085801648,compressed
1.9649830277607667,0.11084319184964847,210.08663357296302,110.38704117023516,noisy
3.4787888996406267,0.11632607953839276,159.41374428067266,170.78763245565722,compressed
3.548184167952821,0.08448649908447176,229.3567975577802,119.20211232496577,compressed
5.0,0.010126703384044339,129.41034222434826,91.91520867476822,clean
3.346111228175102,0.2120489221305264,237.00109376820143,117.31639578646151,compressed
3.74123787386689,0.06948176315554344,175.83152135296484,130.38717491275776,compressed
3.472230584235805,0.0,176.16488450941338,153.46727892305046,compressed
2.5650575699043743,0.055174566301835606,122.2533628632448,108.21095200122564,noisy
4.414258251612017,0.0,179.74581549000172,88.3514405195272,clean
4.10154642614942,0.04684487205937414,167.04906097389983,136.33674022861962,clean
4.132825557634438,0.3028194675246529,162.90211776802354,92.38802588200699,clean
2.772490036164209,0.13349800434497192,175.98333568909504,111.2768911698503,noisy
4.62223544874888,0.09697554426422575,217.66340975748312,114.84759028978011,clean
2.3785191497661753,0.2151513100976119,188.36386550404288,118.60733093399784,noisy
3.9694856750402163,0.02157206669711692,193.11512199672757,133.7832891414867,compressed
5.0,0.29641954295901607,158.0516435484305,106.32731435427225,clean
2.707570939895449,0.007707881249992832,143.30252861185977,114.52541495666479,noisy
3.0469618163177823,0.32177423746843586,249.50816914936073,119.71459294101223,compressed
3.579721092070113,0.22666919927156376,163.52541315173735,122.99195915037576,compressed
3.0972194767070405,0.195517579746515,231.39430240522142,121.95654349415845,compressed
2.259469255147094,0.16813899664495088,176.9942907998024,128.7201155044516,noisy
3.554850379844822,0.11820800543057619,184.76807292446927,136.87679019283473,compressed
2.650157029019116,0.08818922207199019,203.26134437933848,127.85268231301936,noisy
3.878873944508145,0.1728986692530194,235.11627847778558,129.07171047018437,compressed
2.7644606126129574,0.1341284597291495,182.00622824979234,88.35553666507045,noisy
4.739947524014031,0.015512849247241355,176.89672543793284,121.00455398331361,clean
2.87339736613101,0.06502799041222734,190.93478470892595,129.59015096003216,noisy
3.2423507870354595,0.4031106403604781,186.96942618648114,134.578823891409,compressed
4.150813773895736,0.0,215.5268857983745,106.15298451532412,clean
2.515308546852836,0.0,182.98576704263422,106.8192145022271,noisy
3.6819679476833036,0.19028116439245105,210.34075514242656,108.51798649432803,compressed
4.545714203425943,0.04503222512067226,217.13297260531627,130.72827799782686,clean
2.214013412351018,0.1793386133996429,195.64653396601338,140.67762109848417,noisy
3.6477070868258434,0.16434920351312665,189.52702043387166,111.85079785416796,compressed
3.7079062353987386,0.14152552047922906,142.8907788523712,138.15924627254097,compressed
4.125458297421848,0.2977400200536908,109.83844939407372,122.46959618329188,clean
2.5104394312975344,0.07761160910396459,190.99026471832883,117.51428445675127,noisy
2.4436347095325788,0.182354368129519,176.45788214816548,115.77231540364062,noisy
3.9175532524935184,0.012114118927097467,168.6711968040991,134.93222729204314,compressed
3.737587738586549,0.05343802675004952,185.13276830706866,126.5115563357414,compressed
3.700394280276701,0.21172594751329746,189.92375768770978,165.51650855295276,compressed
3.7771585675975805,0.48841822566109905,215.87974991543737,102.95550714005351,compressed
2.955980222737207,0.20320558864475632,164.3274202931962,130.36203404059953,noisy
3.6858029577288027,0.2789172740444682,159.59372499492054,109.41597980376974,compressed
3.734457978638945,0.0,206.3966366020269,102.61426026022713,compressed
2.928518865578906,0.0075784920486415275,165.43586122792635,119.78265725930056,noisy
4.992619608915805,0.16753238958182418,190.89668740438864,122.74704958814073,clean
3.87906633672943,0.0,171.55294658887976,178.36347110120187,compressed
2.546957202237881,0.19962314054104927,176.13432006106277,116.31708368633596,noisy
4.025242886907064,0.23175561675320222,190.03052269649072,97.39642541030634,clean
2.720254663818143,0.23880666149618268,180.53283220058464,125.4602143498877,noisy
4.129667682993961,0.0,203.0420446223706,78.50719924907264,clean
4.426876463205923,0.31098797219076624,173.26790491895576,118.16086434791468,clean
2.8434541453186317,0.395646803608678,124.35240353358293,120.32050564590321,noisy
4.270700903395458,0.2262484340960661,162.78188214648446,135.89200765890422,clean
3.830224741549199,0.0,194.79992356030073,139.47244498855693,compressed
4.157648127995592,0.0,172.95932797023127,109.92860762184566,clean
5.0,0.0,178.8729258439246,116.98771970740134,clean
3.3036895071977037,0.07901766675607896,213.818305817059,104.67758338778658,compressed
2.8970110685140082,0.1283625927422088,160.31306775865346,97.43874890384612,noisy
2.7883884562995815,0.18801916447596895,131.14993496713876,126.19789558761269,noisy
2.8473517720276496,0.11990958371819764,185.04703594771493,94.52828902806802,noisy
3.4383186324687167,0.1096791593583655,159.93772610296523,111.70746198856274,compressed
3.772921579853315,0.1701832494568358,162.22083371815017,100.09652080201525,compressed
3.721352639464015,0.12680287694633174,171.7209101716255,130.9936637258052,compressed
4.161746599228819,0.3814078783188193,193.72568751857924,156.02860198532977,clean
3.5104015135023254,0.12467044242382494,172.9870616280401,93.96824034393337,compressed
4.6628272617258535,0.17634122803315244,190.19821500550202,82.93963034204862,clean
3.288274533409635,0.43144791049503733,247.20473062328654,117.50226229299865,compressed
5.0,0.23896712983326143,178.83865886082475,120.31395591915516,clean
4.000533878212005,0.11660456440757223,201.17783593556436,124.37318613514596,clean
2.814273954866974,0.002895274811389306,173.90073948949745,111.0735896953131,noisy
2.64328600155111,0.05849550334357419,150.77984977514788,115.98721402349136,noisy
3.8859779321945482,0.4129248957575072,164.80645660284645,127.35020821081204,compressed
3.3212297717393193,0.007984059792676301,164.39564982140965,140.8086178528968,compressed
4.0712003952736735,0.22808167509057525,206.42887315872608,80.89902459363435,clean
3.878590099658836,0.08620327623805021,245.89796442961222,112.62121121937075,compressed
3.441736869874502,0.14130541907632044,170.66827842683767,124.27617587882126,compressed
2.822565025545276,0.06307139004816968,179.6448717924063,101.64047790778528,noisy
2.2881222202513083,0.2863228833661628,197.74327122039125,154.623392635346,noisy
3.1427880383463833,0.0,193.59647272025643,107.29180239542526,compressed
4.1851190354587775,0.30293930620165066,198.60510163528483,119.17414625985434,clean
3.671274995304163,0.40054037384478236,241.77608851075425,131.12044193684582,compressed
2.5034089770304098,0.0,107.26710446847417,108.17430422396211,noisy
3.6385447406809455,0.29641011544357304,101.11178191387093,83.06853904391166,compressed
3.8082539037830694,0.048563803183507157,155.08357456843342,111.42690946166934,compressed
2.7929140510390935,0.19415974453343804,223.62070185720194,140.5888111185408,noisy
3.6229800847564224,0.10771558138820335,122.96535738736344,113.26209746429723,compressed
3.5465669747568,0.06793817837039608,91.79247738568391,103.07131397082043,compressed
2.5856237617355013,0.0896559940891998,205.63388768288794,138.51344419005443,noisy
3.7862298882786267,0.32041685076684173,193.79112100572073,113.38450207953895,compressed
3.9486276210945874,0.16526206411729033,155.69730670949048,109.79678372699566,compressed
4.366440994540222,0.21219199397223548,157.2121308247789,122.9891217932662,clean
4.343041641627923,0.0,166.13861491746692,135.41500419237576,clean
2.397864505634327,0.05044755669214275,180.69752847830785,167.63427063465093,noisy
2.7497399680679018,0.19399329249172714,160.79458060684155,136.54472215314846,noisy
3.912028213766928,0.3545709378781369,193.640642007099,143.19679932776688,compressed
3.911028760729767,0.23859340828264186,106.00273460776917,109.88067602024289,compressed
3.9120381490448386,0.23090261869166007,166.4976327533265,99.48263788061047,compressed
5.0,0.009963001087380257,154.82818372721658,121.24662699238246,clean
3.9567124085545338,0.124468285434331,186.77772898394466,122.14339830519192,compressed
4.408452512144479,0.26588394845920926,159.43424030628478,98.42974517270805,clean
4.2632014107945615,0.29570588747787674,222.27310628928208,116.49410940191974,clean
4.021113001044639,0.03319701656113662,141.40580582389634,127.98635203438262,clean
3.2477846042877236,0.12659175948741205,192.24972026788853,127.2078679003616,compressed
4.107175376394614,0.07676845715130609,216.00448396651964,130.08575706768545,clean
2.8817398283699425,0.16020727633544996,227.44643743543645,125.81929460274885,noisy
3.3105451146079927,0.1210672055595136,166.35143577709454,109.85982681459889,compressed
3.111709161736717,0.42679994317743214,188.8513304451199,109.72198746702314,compressed
3.565499311509058,0.0,136.65595081318781,96.02097204012247,compressed
5.0,0.2091738583202388,104.84018795379212,155.6955007837019,clean
2.0061878459266014,0.06046016261832185,216.4031924681509,120.26900729238587,noisy
4.049008152299611,0.17371704667542576,195.79748034253157,115.50293888410296,clean
2.2098273030482787,0.0987736548820698,225.91700389462466,101.42415837095082,noisy
3.1224545073684533,0.09988570887807399,146.06792152019955,178.71315804655558,compressed
4.371160477573893,0.29251605920597523,192.69407745865658,98.53343935554209,clean
3.5514240152763703,0.28845538269303495,234.28972748731266,111.42304148787854,compressed
2.6378041776565553,0.10171780355640853,207.5881194930913,128.3167367257212,noisy
2.9277570325920252,0.0,199.53223719897412,132.00425931488556,noisy
4.043678199147741,0.07390952885638405,184.94452626971014,139.1586411043137,clean
2.915706694626291,0.12613636022462626,134.5302799200955,156.15217015538525,noisy
3.67316687166558,0.3386467982826031,209.46072508641944,130.12315310921426,compressed
3.536457471923051,0.0,158.10745145637253,98.87938400066665,compressed
2.978719721915346,0.032882986817585405,215.4258503886083,114.86109749756437,noisy
5.0,0.09317677250950032,127.86532623484266,126.1566474502777,clean
4.007135217854409,0.09194706747112705,151.13204863453524,161.36452083011648,clean
1.8798859306739142,0.017211241657528152,236.11217376222868,92.04389043151406,noisy
3.649163451815542,0.09889311739697504,164.54154998724636,144.05153010450454,compressed
2.9705708281852896,0.06377772237249986,230.075948079525,123.59828739092833,noisy
4.181946667836979,0.08836011584538699,190.15640452832972,136.7566107045896,clean
2.8659834092538397,0.19091966459052237,129.84306138652227,117.96010566728135,noisy
3.408210846826481,0.22472772685543732,234.70925243728576,103.15134739747347,compressed
3.9039898231843657,0.3941785315674401,153.9544363963062,135.01745558802665,compressed
4.192604155336097,0.07475637728432422,214.43049264458233,133.08862054211244,clean
2.539762874355379,0.3636634611021429,184.37391212703076,139.44113931479444,noisy
3.2323990113272414,0.2583508150933018,144.88181440040728,119.73390729242729,compressed
3.120043751071235,0.05739491770694907,193.45930017471105,108.00355953360301,compressed
2.9773366139410307,0.07856649591079232,245.02144468770402,88.82426009952317,noisy
4.9123633922248775,0.11238508797903683,201.6215648951085,136.38746536278813,clean
3.8239853687687644,0.3666366628887361,168.41125579864982,128.4777896488797,compressed
2.4912928365319638,0.11077466938509001,222.08628206327808,100.68434734272081,noisy
4.234289557643821,0.23443317609602077,193.70532168401752,109.22852653406751,clean
5.0,0.16438128240056052,196.39530825702866,110.66482376097119,clean
4.325972208440918,0.11886657962758873,160.71619143592412,90.34031136035163,clean
2.284504027236789,0.0,194.95639949536564,103.64635206789733,noisy
3.112612741706999,0.2831344697577932,217.24801785089454,97.32339286387293,compressed
4.513528919349298,0.10488294806271378,152.8695887437089,111.75041976224126,clean
2.9338644275049752,0.07440229988261103,222.03710852821604,105.22605003340874,noisy
3.8550555425169826,0.0,191.74269623706488,87.45990158266503,compressed
4.11970724274347,0.1743563408922659,169.85759789949162,160.45180461138963,clean
2.7584556227375336,0.1490077021716131,213.02407881711088,145.05081462058462,noisy
3.4523797151505597,0.18434904418317682,176.76419490587813,104.41961156960029,compressed
1.0,0.23047773978650582,200.5485316246331,125.4484279330722,noisy
2.680489886932568,0.1165485194814444,185.62929579438344,128.3493017964259,noisy
3.2979454788854716,0.2044727446221587,188.52855028363712,143.82171709546952,compressed
2.5017734544281205,0.38234791100019594,215.33654562173874,103.62789946679843,noisy
4.8059290431453086,0.0,186.70032711026226,141.84213567964852,clean
2.3558868976314935,0.2542777939090809,122.1099833943021,109.0418939158613,noisy
3.147964410642413,0.15842441230641416,153.21425517737282,93.28275191662773,compressed
3.604592461828873,0.042960278673000354,218.05421584553062,134.48273118628995,compressed
4.653018631252893,0.0974628387062921,179.31056123257252,145.81516848244857,clean
2.3513102790564484,0.05254609391607054,162.30437219322775,171.7581794706137,noisy
4.430531001723968,0.1698142132576451,151.29403977366434,96.00549469819573,clean
3.5081864488156698,0.17872791772438654,158.3769932620892,133.97839370161577,compressed
2.7147930791616393,0.0,117.01584799663178,111.80397512412934,noisy
3.8696827794106166,0.03008013402028903,192.80512084779798,135.66717421048062,compressed
3.659247756458776,0.032390965097114796,176.40846225614143,90.59020897537499,compressed
3.0198264982729643,0.0036551693325845847,157.0767352484229,94.74460448602872,compressed
3.555841667992015,0.2012673207717186,183.5930801439697,104.48250353667032,compressed
3.1917491225105916,0.2209884464215952,200.3515810945094,121.57928091336169,compressed
3.5908138762009982,0.0,240.90231340424828,107.1783746692329,compressed
4.029704539616837,0.09444112167687799,139.88374924641624,133.1810868782684,clean
4.768813452916282,0.21276224616965,202.56236294214222,140.53789236515829,clean
2.5097476009385207,0.0,221.20469199447564,131.9915508249071,noisy
5.0,0.1664387306096972,149.1352720391641,152.37575279321737,clean
1.9383297603819984,0.3027047256098119,203.12443726501292,128.31653258910686,noisy
