NISQA_pred,f0_std,f0_range,f0_mean,distortion_type
4.432929916397077,0.0,148.30695146281852,150.47869792089165,clean
4.032893490262154,0.0,248.1663670610931,149.55347981842374,clean
4.528043779003436,0.0,281.58771052168584,107.67593301394352,clean
5.0,0.0,300.0,153.40118601891515,clean
3.9724833739242986,0.0,300.0,186.56426735283844,compressed
3.9724937171220165,0.0,232.9100860247777,123.94395788480398,compressed
5.0,0.0,264.23984574527776,196.41265871277847,clean
4.603483879366332,0.0,181.09122821999253,178.91857441783134,clean
3.8242311368609805,0.0,300.0,140.79192035450362,compressed
4.461812827459158,0.0,295.9343921771589,159.28427531505915,clean
3.828046853528149,0.0,300.0,213.56764039840021,compressed
3.8265902552507383,0.0,300.0,186.586691781383,compressed
4.272436231086601,0.0,189.0380110717157,163.9740500328222,clean
2.9146334458655874,0.0,216.68645005084335,156.28428051081727,noisy
3.0333017655167893,0.0,266.520627910324,166.09020299809177,compressed
3.7657588565781874,0.0,300.0,147.73297699220012,compressed
3.481916394189313,0.0,187.56174191804638,98.03181542156673,compressed
4.317975819535023,0.0,129.005914649873,227.4159508086836,clean
3.547944832421637,0.0,262.8313644376802,168.5461399750213,compressed
3.2302486681587665,0.0,300.0,176.12219467182314,compressed
5.0,0.0,300.0,161.89327820384042,clean
3.9777609306934827,0.0,234.79348350437627,140.76435581739284,compressed
4.162542768953392,0.0,225.64771564396605,157.89915619439833,clean
3.2224086426855223,0.0,300.0,113.79888341953747,compressed
3.777038883549135,0.0,156.57417663295433,234.74509873926309,compressed
4.189881231517216,0.0,273.29363874213624,125.18322564922124,clean
3.3948740462239493,0.0,300.0,131.50265194396798,compressed
4.356689751557774,0.0,300.0,149.96391282314428,clean
3.741597625351153,0.0,300.0,203.88796261539417,compressed
3.9362329376302356,0.0,300.0,164.1526807769948,compressed
3.74092483429548,0.0,158.57129958758057,125.13256316384957,compressed
5.0,0.0,221.06842684435048,202.835356855629,clean
4.111496748415102,0.0,300.0,186.507219555707,clean
3.453642114757783,0.0,155.2136167662276,180.49917066515331,compressed
